       lon       lat          ve          vn          vu          se          sn          su         ren         reu         rnu     start    finish      name
 -115.9899   33.6551 -2.1115e+01 -8.7300e-01  5.7100e-01  5.5000e-02  6.8000e-02  2.4400e-01  7.3100e-02  1.6000e-03 -1.1400e-01    2000.2    2008.6  CACT_GPS
 -120.4337   35.9394 -2.3679e+01  8.2690e+00  1.6410e+00  5.4000e-02  5.5000e-02  2.5100e-01  7.2800e-02  1.6700e-02 -1.5780e-01    1999.6    2008.6  CAND_GPS
 -120.4308   35.8884 -3.3115e+01  1.6171e+01 -1.8780e+00  1.2300e-01  1.2000e-01  2.6100e-01  5.2200e-02 -6.3000e-03 -9.6300e-02    2001.6    2008.6  CARH_GPS
 -118.8967   37.6446 -2.3456e+01 -6.2660e+00 -1.2290e+00  2.2200e-01  4.5500e-01  8.2100e-01  5.6100e-02 -4.9800e-02 -1.5070e-01    1997.0    2005.9  CASA_GPS
 -118.4830   33.4458 -4.0131e+01  2.1623e+01 -2.0700e-01  7.5000e-02  1.3300e-01  1.2700e-01  6.7500e-02 -4.1000e-03 -6.9500e-02    1997.0    2008.3  CAT1_GPS
 -118.3338   33.3116 -4.0189e+01  2.1531e+01 -7.2900e-01  4.2000e-02  4.4000e-02  1.6000e-01  9.7000e-02  1.6000e-02 -1.1510e-01    2000.5    2008.6  CAT2_GPS
 -118.6298   34.1386 -3.8703e+01  1.8364e+01  2.8000e-02  6.7000e-02  4.0000e-02  1.5900e-01  7.3900e-02 -1.1000e-02 -1.0720e-01    1999.1    2008.6  CBHS_GPS
 -117.6712   35.5653 -2.0482e+01  1.0700e-01 -3.9900e-01  1.0100e-01  3.2000e-02  1.8400e-01  6.3300e-02  7.7000e-03 -1.4500e-01    2000.7    2008.6  CCCC_GPS
 -118.2112   33.8763 -3.6949e+01  1.8644e+01 -9.9500e-01  1.9400e-01  4.8000e-02  4.0000e-01  9.7700e-02 -2.2900e-02 -1.5190e-01    1999.1    2008.6  CCCO_GPS
 -117.8649   33.8627 -3.7441e+01  1.6231e+01 -8.3500e-01  1.2600e-01  2.1800e-01  3.7300e-01  5.9400e-02 -5.0000e-04 -1.3170e-01    1999.1    2008.6  CCCS_GPS
 -119.0135   34.8064 -3.2887e+01  9.6170e+00  2.9000e-01  1.7600e-01  1.7800e-01  6.2500e-01  8.0000e-04 -1.1000e-03 -1.9000e-03    2000.9    2008.5  CCST_GPS
 -116.3359   34.8295 -1.8049e+01 -6.8290e+00  1.2770e+00  4.7000e-02  5.4000e-02  1.9500e-01  5.1600e-02  6.3400e-02 -1.5160e-01    2000.8    2008.6  CDMT_GPS
 -117.9649   34.2440 -3.5179e+01  1.1948e+01  2.3000e-02  2.0400e-01  2.5400e-01  3.4100e-01 -2.2400e-02  6.7000e-02 -7.0400e-02    2000.5    2008.4  CGDM_GPS
 -122.1193   37.7241 -2.7491e+01  7.4860e+00  3.7800e-01  1.0000e-01  1.6100e-01  2.8600e-01  3.1800e-02  4.6400e-02 -1.7240e-01    1997.0    2008.6  CHAB_GPS
 -118.0260   34.3334 -3.4503e+01  1.1344e+01 -6.5300e-01  5.5000e-02  4.6000e-02  2.0000e-01  6.8100e-02 -1.5200e-02 -2.4260e-01    1997.0    2008.6  CHIL_GPS
 -116.7655   36.7465 -1.5856e+01 -8.2880e+00 -5.6000e-02  4.9000e-02  3.3000e-02  1.3600e-01  8.2700e-02  1.5900e-02 -1.8160e-01    1999.6    2008.6  CHLO_GPS
 -117.8277   34.6405 -2.5226e+01  5.3520e+00  6.3800e-01  1.4300e-01  1.4100e-01  4.7300e-01  5.7000e-02  5.9100e-02 -1.5750e-01    1999.7    2008.6  CHMS_GPS
 -121.6650   39.4326 -2.2084e+01 -4.1470e+00 -1.0900e-01  8.6000e-02  7.1000e-02  2.7700e-01  5.3400e-02  3.5000e-03 -1.6950e-01    1999.5    2008.1  CHO1_GPS
 -118.9373   34.1096 -3.9677e+01  1.9654e+01 -3.1800e-01  4.1000e-02  3.2000e-02  1.3800e-01  8.3800e-02  1.7400e-02 -2.5900e-01    2000.8    2008.6  CIRX_GPS
 -118.1273   34.1367 -3.5276e+01  1.3680e+01  1.4540e+00  5.2000e-02  4.3000e-02  1.3800e-01  8.9600e-02  9.1000e-03 -1.3920e-01    1997.0    2008.6  CIT1_GPS
 -117.4794   34.3138 -2.8342e+01  7.6550e+00  1.0350e+00  9.4000e-02  5.0000e-02  2.4400e-01  1.0730e-01 -3.9200e-02 -1.5520e-01    1999.0    2008.6  CJMS_GPS
 -117.7088   34.1099 -3.4909e+01  1.1835e+01  2.3300e-01  7.2000e-02  1.1700e-01  3.1000e-01  5.6900e-02  6.2400e-02 -1.6530e-01    1997.0    2008.6  CLAR_GPS
 -120.3860   38.0342 -2.2311e+01 -2.5170e+00  1.8000e-01  1.8200e-01  8.3000e-02  3.1300e-01 -7.3900e-02  8.4200e-02 -1.5870e-01    1997.0    2008.6  CMBB_GPS
 -124.3963   40.4418 -1.9692e+01  1.8761e+01 -2.1130e+00  1.6100e-01  1.3600e-01  2.8200e-01  2.7100e-02 -3.1000e-03 -1.6350e-01    1997.0    2007.7  CME1_GPS
 -118.4114   34.3532 -3.5629e+01  1.2800e+01 -1.0390e+00  1.1300e-01  1.0400e-01  1.5600e-01  4.0600e-02 -1.2800e-02 -6.2700e-02    1997.0    2008.6  CMP9_GPS
 -121.2785   37.8964 -2.4011e+01 -3.2940e+00 -3.0860e+00  2.2800e-01  1.1300e-01  5.8800e-01  1.3300e-02  2.3700e-02 -1.6230e-01    1999.3    2006.2  CNDR_GPS
 -117.6089   33.8576 -3.5350e+01  1.5498e+01 -1.5000e-01  6.1000e-02  4.9000e-02  1.7600e-01  7.9700e-02  1.3700e-02 -1.1170e-01    2000.1    2008.6  CNPP_GPS
 -119.8795   34.4149 -4.0889e+01  1.7840e+01  1.5310e+00  6.4000e-02  1.2400e-01  2.3100e-01  5.2400e-02  2.8000e-02 -1.5420e-01    2001.5    2008.6  COPR_GPS
 -117.8089   35.9823 -1.5918e+01  3.9470e+00 -3.9880e+00  5.9000e-02  3.4000e-02  1.7800e-01  7.5900e-02  8.4000e-03 -9.9000e-02    1997.0    2008.6  COSO_GPS
 -116.3869   33.7325 -2.6697e+01  8.1380e+00 -1.0086e+01  6.6000e-02  6.1000e-02  3.5400e-01  6.2100e-02  4.0000e-02 -1.3370e-01    1999.8    2008.6  COTD_GPS
 -117.5730   35.0717 -2.0826e+01  2.6220e+00 -1.5740e+00  6.4000e-02  5.6000e-02  2.2400e-01  5.0600e-02 -2.6000e-03 -1.2450e-01    2001.0    2008.6  CPBN_GPS
 -116.5693   36.8077 -1.5622e+01 -8.4990e+00  1.2700e-01  5.3000e-02  3.5000e-02  2.0600e-01  8.9100e-02 -1.7500e-02 -1.8670e-01    1999.2    2008.6  CRAT_GPS
 -120.7508   35.7916 -3.7209e+01  2.2124e+01  7.1700e-01  5.7000e-02  5.5000e-02  2.2000e-01  5.9200e-02  2.0000e-02 -1.4510e-01    2001.7    2008.6  CRBT_GPS
 -117.0997   34.0391 -2.8461e+01  7.7460e+00 -2.8300e-01  5.6000e-02  7.2000e-02  2.2600e-01  7.3600e-02 -5.9000e-03 -1.4420e-01    1997.0    2008.6  CRFP_GPS
 -118.2728   33.8235 -3.8933e+01  1.8293e+01  4.9700e-01  8.7000e-02  7.0000e-02  1.8000e-01  8.2600e-02  6.3700e-02 -1.4780e-01    1999.4    2008.6  CRHS_GPS
 -115.7350   33.0698 -2.4412e+01  9.1650e+00  2.4500e-01  4.0000e-02  5.3000e-02  1.4900e-01  8.2600e-02  1.1000e-03 -1.4040e-01    1999.0    2008.6  CRRS_GPS
 -119.7848   34.0293 -4.1341e+01  2.3370e+01 -1.9000e-01  4.8000e-02  6.6000e-02  1.3900e-01  8.1100e-02  1.2100e-02 -1.2890e-01    2000.4    2008.6  CRU1_GPS
 -119.0390   34.1684 -3.9806e+01  1.9921e+01 -1.3800e-01  5.2000e-02  3.8000e-02  1.2900e-01  8.6800e-02  2.0000e-02 -1.3220e-01    2000.9    2008.6  CSCI_GPS
 -118.2567   33.8615 -4.0120e+01  1.7890e+01  1.8220e+00  5.9000e-02  4.7000e-02  1.0400e-01  8.0800e-02  2.2300e-02 -1.3510e-01    1998.5    2008.6  CSDH_GPS
 -118.5238   34.2535 -3.7220e+01  1.6424e+01 -1.2250e+00  5.3000e-02  5.3000e-02  1.6200e-01  7.8000e-02  3.2000e-03 -1.3890e-01    1997.0    2008.6  CSN1_GPS
 -119.3712   34.4081 -4.0180e+01  1.6067e+01 -8.5700e-01  3.8000e-02  5.2000e-02  2.1600e-01  4.9500e-02  9.1400e-02 -6.6000e-02    2001.0    2008.6  CSST_GPS
 -118.6132   34.5165 -3.5003e+01  1.1010e+01  3.1000e-01  4.6000e-02  6.8000e-02  1.9700e-01  6.8200e-02  3.4900e-02 -1.5100e-01    2001.5    2008.6  CTDM_GPS
 -116.3704   34.1241 -1.8103e+01  1.2380e+00  1.4920e+00  4.2000e-02  6.1000e-02  1.3200e-01  6.1100e-02  5.8000e-03 -1.0910e-01    1999.9    2008.6  CTMS_GPS
 -119.6739   34.9426 -3.9556e+01  1.3686e+01 -4.8770e+00  2.3100e-01  2.0100e-01  5.0800e-01  3.9100e-02  5.2100e-02 -1.0690e-01    2000.1    2008.6  CUHS_GPS
 -117.9017   34.0820 -3.6256e+01  1.3153e+01 -8.4500e-01  2.5500e-01  8.6000e-02  2.3200e-01  6.2100e-02 -2.6000e-02 -8.3700e-02    1998.6    2008.6  CVHS_GPS
 -118.3969   34.3348 -3.6326e+01  1.3140e+01 -4.2900e-01  1.4700e-01  5.3000e-02  2.1500e-01 -1.7300e-02 -7.3600e-02 -2.1930e-01    1997.0    2008.6  DAM2_GPS
 -118.9812   37.7442 -1.9963e+01 -3.3580e+00 -7.0500e-01  3.7800e-01  4.4600e-01  9.5300e-01  6.8500e-02  2.3800e-02 -1.7130e-01    2002.0    2008.6  DDMN_GPS
 -119.0906   38.0515 -2.1560e+01 -2.0670e+00 -1.8000e-02  2.9900e-01  1.7000e-01  4.4000e-01  7.9300e-02  7.4000e-03 -1.6440e-01    2002.0    2008.6  DECH_GPS
 -115.7880   33.3898 -2.2648e+01 -2.8000e-01  2.0800e-01  4.5000e-02  5.1000e-02  1.3300e-01  7.9400e-02  1.0000e-02 -1.3270e-01    1997.0    2008.6  DHLG_GPS
 -121.9156   37.8786 -2.3497e+01  9.0000e-02  7.3900e-01  9.0000e-02  9.0000e-02  2.8200e-01  7.7900e-02  5.5100e-02 -2.4920e-01    1998.4    2008.6  DIAB_GPS
 -118.3485   34.0239 -3.7655e+01  1.6250e+01  5.4000e-01  1.4600e-01  1.7700e-01  4.4000e-01  6.4800e-02 -5.2000e-03 -1.5590e-01    1999.3    2008.6  DSHS_GPS
 -117.2495   33.0365 -3.8657e+01  1.8092e+01 -6.0900e-01  1.5000e-01  7.4000e-02  3.4000e-01  7.3500e-02  2.4900e-02 -1.4560e-01    2005.4    2008.6  DSME_GPS
 -116.7121   33.7333 -2.9040e+01  9.5150e+00  1.0000e-02  8.9000e-02  5.8000e-02  2.6100e-01  4.5200e-02 -1.5900e-02 -1.9450e-01    1999.0    2008.6  DSSC_GPS
 -117.8601   34.4134 -3.1744e+01  9.6960e+00  2.8400e-01  4.8000e-02  1.0700e-01  2.7900e-01  8.3600e-02  2.6300e-02 -3.0300e-02    1999.6    2008.6  DVPB_GPS
 -118.0393   37.7428 -1.6741e+01 -6.9850e+00  5.8300e-01  6.3000e-02  4.2000e-02  1.3900e-01  8.4100e-02  1.2200e-02 -1.6480e-01    1999.4    2008.6  DYER_GPS
 -118.1260   33.9380 -4.2072e+01  1.5096e+01  2.8360e+00  3.1100e-01  2.8100e-01  8.0900e-01  5.9800e-02  6.2000e-02 -1.8860e-01    1998.5    2008.6  DYHS_GPS
 -118.3290   33.8868 -3.8298e+01  1.8506e+01  2.6300e-01  8.8000e-02  6.9000e-02  1.9300e-01  3.8300e-02  3.6000e-03 -9.8800e-02    1999.3    2006.4  ECCO_GPS
 -117.4117   33.6477 -3.6295e+01  1.6696e+01  1.0200e-01  5.9000e-02  6.3000e-02  2.0400e-01  8.3000e-02  2.1500e-02 -1.3570e-01    2001.6    2008.6  ECFS_GPS
 -114.2642   37.9155 -1.5804e+01 -8.9590e+00 -1.0000e-03  6.3000e-02  3.6000e-02  1.8600e-01  8.8400e-02  3.1000e-03 -1.7740e-01    1999.4    2008.6  ECHO_GPS
 -118.8304   34.9462 -2.7847e+01  5.7620e+00  1.2670e+00  9.9000e-02  1.4600e-01  4.1900e-01  5.9500e-02 -1.6000e-02 -9.6100e-02    2000.1    2008.6  EDPP_GPS
 -114.9389   39.3452 -1.6811e+01 -9.2510e+00  2.6300e-01  1.1400e-01  5.3000e-02  2.1200e-01  5.9800e-02  2.4700e-02 -1.7460e-01    1997.2    2008.6  EGAN_GPS
 -115.8172   40.9147 -1.7029e+01 -9.2340e+00  7.8000e-02  6.7000e-02  4.4000e-02  1.8900e-01  7.6900e-02  3.3000e-03 -1.8510e-01    1997.8    2008.6  ELKO_GPS
 -118.2084   34.0297 -3.7668e+01  1.3938e+01 -1.5340e+00  7.8000e-02  6.1000e-02  2.5200e-01  6.0200e-02 -5.3000e-03 -1.6520e-01    1999.4    2008.6  ELSC_GPS
 -117.5256   34.1042 -3.4403e+01  1.2556e+01 -1.2350e+00  4.7000e-02  5.3000e-02  2.0200e-01  6.3900e-02  2.3200e-02 -2.1060e-01    1999.2    2008.6  EWPP_GPS
 -123.0008   37.6972 -3.8919e+01  2.5499e+01 -2.4100e-01  6.7000e-02  4.8000e-02  2.4300e-01  3.6200e-02  6.3400e-02 -1.8390e-01    1997.0    2008.6  FARB_GPS
 -120.0094   34.7330 -4.1427e+01  2.0314e+01  7.8600e-01  6.2000e-02  5.9000e-02  2.6400e-01  8.1200e-02  6.4000e-03 -1.4600e-01    2000.7    2008.6  FGST_GPS
 -118.8941   34.4099 -3.8015e+01  1.5196e+01 -5.2500e-01  6.2000e-02  1.2500e-01  1.9900e-01  8.2000e-02  1.5600e-02 -1.3270e-01    1999.8    2008.6  FMTP_GPS
 -118.8840   34.3563 -3.8799e+01  1.8120e+01 -1.0530e+00  4.7000e-02  6.0000e-02  2.3000e-01  7.8200e-02  1.5100e-02 -1.3150e-01    2000.9    2008.6  FMVT_GPS
 -117.9357   33.6623 -3.8025e+01  1.8398e+01 -3.4400e-01  6.3000e-02  2.8500e-01  2.7600e-01  7.6600e-02  9.9000e-03 -1.3120e-01    1998.6    2008.6  FVPK_GPS
 -118.3595   34.0806 -4.1489e+01  1.5525e+01 -1.8950e+00  1.2500e-01  1.4800e-01  2.0500e-01  5.9900e-02 -4.4000e-02 -7.4000e-02    1999.3    2008.6  FXHS_GPS
 -118.8934   34.8002 -3.1948e+01  8.6150e+00  1.6360e+00  1.1100e-01  7.5000e-02  2.5000e-01  7.4100e-02  5.2000e-02 -9.1600e-02    1998.6    2008.6  FZHS_GPS
 -117.9164   38.9703 -1.6384e+01 -8.6770e+00  8.2700e-01  5.6000e-02  3.6000e-02  1.8700e-01  8.2100e-02  2.0000e-04 -2.1520e-01    1999.2    2008.6  GABB_GPS
 -119.3555   40.4165 -1.7629e+01 -7.6460e+00  3.0800e-01  7.2000e-02  4.8000e-02  2.8900e-01  3.6900e-02 -1.5400e-02 -1.1070e-01    1997.0    2008.6  GARL_GPS
 -119.8637   35.1894 -3.4691e+01  1.4684e+01  1.4800e+00  8.8000e-02  1.2400e-01  3.1100e-01  5.0200e-02  1.9500e-02 -1.4720e-01    2000.4    2008.6  GDEC_GPS
 -117.3979   34.2039 -3.0769e+01  9.2660e+00 -1.0200e-01  3.5000e-01  1.9300e-01  4.3000e-01  8.9500e-02 -2.0900e-02 -1.5280e-01    1999.5    2007.1  GHRP_GPS
 -115.5214   33.2748 -1.6994e+01 -7.7180e+00  3.4400e-01  1.8400e-01  1.3200e-01  2.7800e-01  7.7800e-02  3.9000e-03 -1.2020e-01    1999.0    2008.6  GLRS_GPS
 -114.8273   33.0511 -1.4102e+01 -6.9970e+00 -3.9500e-01  9.1000e-02  7.9000e-02  2.8500e-01  3.5100e-02  6.1900e-02 -1.4380e-01    2000.2    2008.6  GMPK_GPS
 -115.6602   34.7840 -1.4932e+01 -7.9720e+00 -5.6800e-01  7.6000e-02  3.0600e-01  2.3400e-01  6.4400e-02  5.6900e-02 -2.7070e-01    1999.8    2008.6  GMRC_GPS
 -114.1894   34.3086 -1.3456e+01 -6.9380e+00  1.7130e+00  7.9000e-02  1.1800e-01  2.5200e-01  8.4800e-02  8.7000e-03 -1.5230e-01    2000.5    2008.6  GNPS_GPS
 -116.8892   35.4252 -1.7229e+01 -3.1310e+00  1.5300e-01  5.0000e-02  7.3000e-02  1.7300e-01  8.3500e-02 -3.5000e-03 -1.8750e-01    1997.0    2008.6  GOLD_GPS
 -114.1797   40.6402 -1.6570e+01 -9.1730e+00  4.4200e-01  7.8000e-02  5.0000e-02  2.0200e-01  7.9100e-02  1.9900e-02 -1.7510e-01    1997.0    2008.6  GOSH_GPS
 -118.1129   34.0474 -3.7859e+01  1.4352e+01 -1.7510e+00  1.0200e-01  7.8000e-02  2.1700e-01  7.9200e-02  3.4000e-03 -1.4660e-01    2000.6    2008.6  GVRS_GPS
 -120.6821   34.4694 -4.2844e+01  2.4377e+01 -2.7040e+00  1.9400e-01  2.0500e-01  2.9000e-01  8.3600e-02  2.7500e-02 -1.3350e-01    1997.0    2008.6  HARV_GPS
 -118.2858   33.7836 -3.7099e+01  1.8982e+01 -1.0430e+00  7.2000e-02  6.0000e-02  1.9800e-01  6.0000e-02  3.8000e-03 -1.3790e-01    2000.4    2008.6  HBCO_GPS
 -116.4301   34.7548 -1.9111e+01 -5.4620e+00  4.1800e-01  4.1000e-02  3.6000e-02  1.7900e-01  8.4200e-02  9.0000e-04 -1.3480e-01    1999.9    2008.6  HCMN_GPS
 -121.4699   40.8159 -1.8159e+01 -5.9030e+00 -1.0750e+00  2.0400e-01  1.3800e-01  8.4300e-01  5.7800e-02  5.4000e-03 -1.6350e-01    2003.5    2008.6  HCRO_GPS
 -117.7995   34.7599 -2.3861e+01  4.7420e+00 -9.2800e-01  2.0900e-01  1.3700e-01  2.1500e-01 -2.0600e-02  6.9200e-02 -1.5390e-01    1999.7    2008.6  HIVI_GPS
 -115.6353   33.7050 -1.6910e+01 -6.5050e+00 -9.3800e-01  6.2000e-02  6.8000e-02  1.9500e-01  6.8400e-02  8.8000e-03 -2.2370e-01    1999.4    2008.6  HNPS_GPS
 -120.4795   35.8667 -3.4188e+01  1.8519e+01  2.5110e+00  5.6000e-02  7.1000e-02  2.3900e-01  4.7500e-02  3.8500e-02 -1.3840e-01    2001.5    2008.6  HOGS_GPS
 -117.8452   34.4582 -2.9870e+01  8.5460e+00 -3.7800e-01  7.4000e-02  1.2900e-01  2.7100e-01  5.5300e-02  1.2100e-02 -9.0100e-02    1997.0    2005.2  HOLC_GPS
 -118.1682   33.9245 -3.9013e+01  1.6033e+01 -1.4140e+00  8.6000e-02  1.2700e-01  3.0900e-01  6.1800e-02  1.5300e-02 -1.1160e-01    1997.0    2008.6  HOLP_GPS
 -123.0747   38.9952 -3.0170e+01  9.7420e+00  7.4500e-01  9.3000e-02  1.0100e-01  2.3600e-01  6.3900e-02  2.2900e-02 -1.7060e-01    1997.0    2008.6  HOPB_GPS
 -118.8212   37.6586 -2.0513e+01 -1.3760e+00 -8.6300e-01  4.5500e-01  2.4900e-01  8.3100e-01  8.2300e-02  9.8000e-03 -1.4500e-01    2002.0    2008.6  HOTK_GPS
